chrom	start	end	cpg_label
chr1	228416862	228417861	promoter_TRIM17_HGNC:13430
chr1	228425361	228426360	promoter_H3-4_HGNC:4778
chr1	228457874	228458873	promoter_H2AC25_HGNC:20507
chr1	228457103	228458102	promoter_H2BC26_HGNC:20514
chr1	228486382	228487381	promoter_RNF187_HGNC:27146
chr1	228734479	228735478	promoter_RHOU_HGNC:17794
chr1	229270111	229271110	promoter_RAB4A_HGNC:9781
chr1	229343048	229344047	promoter_CCSAP_HGNC:29578
chr1	229434095	229435094	promoter_ACTA1_HGNC:129
chr1	229508342	229509341	promoter_NUP133_HGNC:18016
chr1	229558708	229559707	promoter_ABCB10_HGNC:41
chr1	229626123	229627122	promoter_TAF5L_HGNC:17304
chr1	229625247	229626246	promoter_URB2_HGNC:28967
chr1	230066238	230067237	promoter_GALNT2_HGNC:4124
chr1	230426333	230427332	promoter_PGBD5_HGNC:19405
chr1	230641481	230642480	promoter_COG2_HGNC:6546
chr1	230714123	230715122	promoter_AGT_HGNC:333
chr1	230746388	230747387	promoter_CAPN9_HGNC:1486
chr1	230868522	230869521	promoter_C1orf198_HGNC:25900
chr1	230978862	230979861	promoter_TTC13_HGNC:26204
chr1	230978094	230979093	promoter_ARV1_HGNC:29561
chr1	231040255	231041254	promoter_FAM89A_HGNC:25057
chr1	231161058	231162057	promoter_TRIM67_HGNC:31859
chr1	231241176	231242175	promoter_C1orf131_HGNC:25332
chr1	231240212	231241211	promoter_GNPAT_HGNC:4416
chr1	231337293	231338292	promoter_SPRTN_HGNC:25356
chr1	231337853	231338852	promoter_EXOC8_HGNC:24659
chr1	231422288	231423287	promoter_EGLN1_HGNC:1232
chr1	231527669	231528668	promoter_TSNAX_HGNC:12380
chr1	231625790	231626789	promoter_DISC1_HGNC:2888
chr1	232630134	232631133	promoter_SIPA1L2_HGNC:23800
chr1	232804416	232805415	promoter_MAP10_HGNC:29265
chr1	232949611	232950610	promoter_NTPCR_HGNC:28204
chr1	233295726	233296725	promoter_PCNX2_HGNC:8736
chr1	233326724	233327723	promoter_MAP3K21_HGNC:29798
chr1	233613106	233614105	promoter_KCNK1_HGNC:6272
chr1	233903676	233904675	promoter_SLC35F3_HGNC:23616
chr1	234372456	234373455	promoter_COA6_HGNC:18025
chr1	234479180	234480179	promoter_TARBP1_HGNC:11568
chr1	234610179	234611178	promoter_IRF2BP2_HGNC:21729
chr1	235128838	235129837	promoter_TOMM20_HGNC:20947
chr1	235161251	235162250	promoter_RBM34_HGNC:28965
chr1	235327570	235328569	promoter_GGPS1_HGNC:4249
chr1	235328180	235329179	promoter_ARID4B_HGNC:15550
chr1	235366427	235367426	promoter_TBCE_HGNC:11582
chr1	235504453	235505452	promoter_B3GALNT2_HGNC:28596
chr1	235649785	235650784	promoter_GNG4_HGNC:4407
chr1	235866907	235867906	promoter_LYST_HGNC:1968
chr1	236065091	236066090	promoter_NID1_HGNC:7821
chr1	236141539	236142538	promoter_GPR137B_HGNC:11862
chr1	236281959	236282958	promoter_ERO1B_HGNC:14355
chr1	236393286	236394285	promoter_EDARADD_HGNC:14341
chr1	236522982	236523981	promoter_LGALS8_HGNC:6569
chr1	236604517	236605516	promoter_HEATR1_HGNC:25517
chr1	236685499	236686498	promoter_ACTN2_HGNC:164
chr1	236794292	236795291	promoter_MTR_HGNC:7468
chr1	237004442	237005441	promoter_MT1HL1_HGNC:31864
chr1	237041184	237042183	promoter_RYR2_HGNC:10484
chr1	237890923	237891922	promoter_ZP4_HGNC:15770
chr1	239385568	239386567	promoter_CHRM3_HGNC:1952
chr1	240090883	240091882	promoter_FMN2_HGNC:14074
chr1	240612156	240613155	promoter_GREM2_HGNC:17655
chr1	241357206	241358205	promoter_RGS7_HGNC:10003
chr1	241519756	241520755	promoter_FH_HGNC:3700
chr1	241531378	241532377	promoter_KMO_HGNC:6381
chr1	241640370	241641369	promoter_CHML_HGNC:1941
chr1	241651281	241652280	promoter_WDR64_HGNC:26570
chr1	241640370	241641369	promoter_OPN3_HGNC:14007
chr1	241847204	241848203	promoter_EXO1_HGNC:3511
chr1	241956767	241957766	promoter_BECN2_HGNC:38606
chr1	241999099	242000098	promoter_MAP1LC3C_HGNC:13353
chr1	242524698	242525697	promoter_PLD5_HGNC:26879
chr1	243255282	243256281	promoter_CEP170_HGNC:28920
chr1	243255041	243256040	promoter_SDCCAG8_HGNC:10671
chr1	243850244	243851243	promoter_AKT3_HGNC:393
chr1	244050283	244051282	promoter_ZBTB18_HGNC:13030
chr1	244351635	244352634	promoter_SPMIP3_HGNC:30435
chr1	244451910	244452909	promoter_ADSS2_HGNC:292
chr1	244460273	244461272	promoter_CATSPERE_HGNC:28491
chr1	244652126	244653125	promoter_DESI2_HGNC:24264
chr1	244731016	244732015	promoter_C1orf202_HGNC:56760
chr1	244834658	244835657	promoter_COX20_HGNC:26970
chr1	244864544	244865543	promoter_HNRNPU_HGNC:5048
chr1	244968682	244969681	promoter_EFCAB2_HGNC:28166
chr1	245153985	245154984	promoter_KIF26B_HGNC:25484
chr1	246507280	246508279	promoter_SMYD3_HGNC:15513
chr1	246566262	246567261	promoter_TFB2M_HGNC:18559
chr1	246565456	246566455	promoter_CNST_HGNC:26486
chr1	246723409	246724408	promoter_SCCPDH_HGNC:24275
chr1	246931949	246932948	promoter_AHCTF1_HGNC:24618
chr1	247008058	247009057	promoter_ZNF695_HGNC:30954
chr1	247078812	247079811	promoter_ZNF670_HGNC:28167
chr1	247104357	247105356	promoter_ZNF669_HGNC:25736
chr1	247172021	247173020	promoter_ZNF124_HGNC:12907
chr1	247254972	247255971	promoter_VN1R5_HGNC:19870
chr1	247331868	247332867	promoter_ZNF496_HGNC:23713
chr1	247415173	247416172	promoter_NLRP3_HGNC:16400
chr1	247458105	247459104	promoter_OR2B11_HGNC:31249
chr1	247548134	247549133	promoter_GCSAML_HGNC:29583
chr1	247536441	247537440	promoter_OR2C3_HGNC:15005
chr1	247587360	247588359	promoter_OR2G2_HGNC:15007
chr1	247604586	247605585	promoter_OR2G3_HGNC:15008
chr1	247616143	247617142	promoter_OR14L1_HGNC:15023
chr1	247679740	247680739	promoter_OR13G1_HGNC:14999
chr1	247716647	247717646	promoter_OR6F1_HGNC:15027
chr1	247737615	247738614	promoter_OR14K1_HGNC:15025
chr1	247748142	247749141	promoter_OR14A2_HGNC:15024
chr1	247760557	247761556	promoter_OR1C1_HGNC:8182
chr1	247769169	247770168	promoter_OR9H1P_HGNC:15038
chr1	247824120	247825119	promoter_OR14A16_HGNC:15022
chr1	247841897	247842896	promoter_OR11L1_HGNC:14998
chr1	247856187	247857186	promoter_TRIM58_HGNC:24150
chr1	247894587	247895586	promoter_OR2W3_HGNC:15021
chr1	247919252	247920251	promoter_OR2T8_HGNC:15020
chr1	247923889	247924888	promoter_OR2AJ1_HGNC:15001
chr1	247947858	247948857	promoter_OR2L8_HGNC:15014
chr1	247964233	247965232	promoter_OR2AK2_HGNC:19569
chr1	248012660	248013659	promoter_OR2L5_HGNC:15011
chr1	248029070	248030069	promoter_OR2L2_HGNC:8266
chr1	248045836	248046835	promoter_OR2L3_HGNC:15009
chr1	248094184	248095183	promoter_OR2L13_HGNC:19578
chr1	248144148	248145147	promoter_OR2M5_HGNC:19576
chr1	248173821	248174820	promoter_OR2M2_HGNC:8268
chr1	248196265	248197264	promoter_OR2M3_HGNC:8269
chr1	248230417	248231416	promoter_OR2M4_HGNC:8270
chr1	248277977	248278976	promoter_OR2T33_HGNC:31255
chr1	248303425	248304424	promoter_OR2T12_HGNC:19592
chr1	248324569	248325568	promoter_OR2M7_HGNC:19594
chr1	248347775	248348774	promoter_OR14C36_HGNC:15026
chr1	248360665	248361664	promoter_OR2T4_HGNC:15016
chr1	248374746	248375745	promoter_OR2T6_HGNC:15018
chr1	248402048	248403047	promoter_OR2T1_HGNC:8277
chr1	248435359	248436358	promoter_OR2T7_HGNC:15019
chr1	248444637	248445636	promoter_OR2T2_HGNC:14725
chr1	248472351	248473350	promoter_OR2T3_HGNC:14727
chr1	248487589	248488588	promoter_OR2T5_HGNC:15017
chr1	248507073	248508072	promoter_OR2G6_HGNC:27019
chr1	248562773	248563772	promoter_OR2T29_HGNC:31253
chr1	248574758	248575757	promoter_OR2T34_HGNC:31256
chr1	248597701	248598700	promoter_OR2T10_HGNC:19573
chr1	248635092	248636091	promoter_OR2T11_HGNC:19574
chr1	248645279	248646278	promoter_OR2T35_HGNC:31257
chr1	248655529	248656528	promoter_OR2T27_HGNC:31252
chr1	248702767	248703766	promoter_OR14I1_HGNC:19575
chr1	248755760	248756759	promoter_LYPD8_HGNC:44208
chr1	248825916	248826915	promoter_SH3BP5L_HGNC:29360
chr1	248837224	248838223	promoter_ZNF672_HGNC:26179
chr1	248859086	248860085	promoter_ZNF692_HGNC:26049
chr1	248905235	248906234	promoter_PGBD2_HGNC:19399
chr2	46506	47505	promoter_FAM110C_HGNC:33340
chr2	263947	264946	promoter_ACP1_HGNC:122
chr2	264033	265032	promoter_SH3YL1_HGNC:29546
chr2	288092	289091	promoter_ALKAL2_HGNC:27683
chr2	677407	678406	promoter_TMEM18_HGNC:25257
chr2	949849	950848	promoter_SNTG2_HGNC:13741
chr2	1412463	1413462	promoter_TPO_HGNC:12015
chr2	1744516	1745515	promoter_PXDN_HGNC:14966
chr2	2331276	2332275	promoter_MYT1L_HGNC:7623
chr2	3377819	3378818	promoter_EIPR1_HGNC:12383
chr2	3378694	3379693	promoter_TRAPPC12_HGNC:24284
chr2	3519532	3520531	promoter_ADI1_HGNC:30576
chr2	3558334	3559333	promoter_RNASEH1_HGNC:18466
chr2	3574260	3575259	promoter_RPS7_HGNC:10440
chr2	3594112	3595111	promoter_COLEC11_HGNC:17213
chr2	3657200	3658199	promoter_ALLC_HGNC:17377
chr2	3702575	3703574	promoter_DCDC2C_HGNC:32696
chr2	5691384	5692383	promoter_SOX11_HGNC:11191
chr2	6876777	6877776	promoter_RSAD2_HGNC:30908
chr2	6865908	6866907	promoter_CMPK2_HGNC:27015
chr2	6916412	6917411	promoter_RNF144A_HGNC:20457
chr2	8681056	8682055	promoter_ID2_HGNC:5361
chr2	8837614	8838613	promoter_KIDINS220_HGNC:29508
chr2	9003685	9004684	promoter_MBOAT2_HGNC:25193
chr2	9205812	9206811	promoter_ASAP2_HGNC:2721
chr2	9423529	9424528	promoter_ITGB1BP1_HGNC:23927
chr2	9422654	9423653	promoter_CPSF3_HGNC:2326
chr2	9473551	9474550	promoter_IAH1_HGNC:27696
chr2	9555831	9556830	promoter_ADAM17_HGNC:195
chr2	9630998	9631997	promoter_YWHAQ_HGNC:12854
chr2	9842474	9843473	promoter_TAF1B_HGNC:11533
chr2	9950693	9951692	promoter_GRHL1_HGNC:17923
chr2	10042550	10043549	promoter_KLF11_HGNC:11811
chr2	10080412	10081411	promoter_CYS1_HGNC:18525
chr2	10121739	10122738	promoter_RRM2_HGNC:10452
chr2	10301904	10302903	promoter_HPCAL1_HGNC:5145
chr2	10448328	10449327	promoter_ODC1_HGNC:8109
chr2	10689976	10690975	promoter_NOL10_HGNC:25862
chr2	10720630	10721629	promoter_ATP6V1C2_HGNC:18264
chr2	10812786	10813785	promoter_PDIA6_HGNC:30168
chr2	10910934	10911933	promoter_KCNF1_HGNC:6246
chr2	11132128	11133127	promoter_CIMIP5_HGNC:26324
chr2	11154467	11155466	promoter_SLC66A3_HGNC:28503
chr2	11344637	11345636	promoter_ROCK2_HGNC:10252
chr2	11466162	11467161	promoter_E2F6_HGNC:3120
chr2	11533045	11534044	promoter_GREB1_HGNC:24885
chr2	11670196	11671195	promoter_NTSR2_HGNC:8040
chr2	11745632	11746631	promoter_LPIN1_HGNC:13345
chr2	12715936	12716935	promoter_TRIB2_HGNC:30809
chr2	14631717	14632716	promoter_LRATD1_HGNC:20743
chr2	15561335	15562334	promoter_NBAS_HGNC:15625
chr2	15590868	15591867	promoter_DDX1_HGNC:2734
chr2	15939550	15940549	promoter_MYCN_HGNC:7559
chr2	16665835	16666834	promoter_CYRIA_HGNC:25373
chr2	17518441	17519440	promoter_RAD51AP2_HGNC:34417
chr2	17539696	17540695	promoter_VSNL1_HGNC:12722
chr2	17753138	17754137	promoter_GEN1_HGNC:26881
chr2	17753811	17754810	promoter_SMC6_HGNC:20466
chr2	17815460	17816459	promoter_MSGN1_HGNC:14907
chr2	17877667	17878666	promoter_KCNS3_HGNC:6302
chr2	18560654	18561653	promoter_RDH14_HGNC:19979
chr2	18589570	18590569	promoter_NT5C1B_HGNC:17818
chr2	19358624	19359623	promoter_OSR1_HGNC:8111
chr2	19901984	19902983	promoter_TTC32_HGNC:32954
chr2	19990106	19991105	promoter_WDR35_HGNC:29250
chr2	20012669	20013668	promoter_MATN3_HGNC:6909
chr2	20051629	20052628	promoter_LAPTM4A_HGNC:6924
chr2	20225131	20226130	promoter_SDC1_HGNC:10658
chr2	20350845	20351844	promoter_PUM2_HGNC:14958
chr2	20446074	20447073	promoter_RHOB_HGNC:668
chr2	20651099	20652098	promoter_HS1BP3_HGNC:24979
chr2	20666144	20667143	promoter_GDF7_HGNC:4222
chr2	20823102	20824101	promoter_LDAH_HGNC:26145
chr2	21044074	21045073	promoter_APOB_HGNC:603
chr2	21122968	21123967	promoter_TDRD15_HGNC:45037
chr2	23384179	23385178	promoter_KLHL29_HGNC:29404
chr2	23927124	23928123	promoter_ATAD2B_HGNC:29230
chr2	23939463	23940462	promoter_UBXN2A_HGNC:27265
chr2	24009085	24010084	promoter_MFSD2B_HGNC:37207
chr2	24047392	24048391	promoter_WDCP_HGNC:26157
chr2	24048741	24049740	promoter_FKBP1B_HGNC:3712
chr2	24076327	24077326	promoter_SF3B6_HGNC:30096
chr2	24122469	24123468	promoter_FAM228B_HGNC:24736
chr2	24084835	24085834	promoter_TP53I3_HGNC:19373
chr2	24123335	24124334	promoter_PFN4_HGNC:31103
chr2	24174053	24175052	promoter_FAM228A_HGNC:34418
chr2	24360537	24361536	promoter_ITSN2_HGNC:6184
chr2	24490254	24491253	promoter_NCOA1_HGNC:7668
chr2	24792425	24793424	promoter_CENPO_HGNC:28152
chr2	24793392	24794391	promoter_PTRHD1_HGNC:33782
chr2	24920238	24921237	promoter_ADCY3_HGNC:234
chr2	24971956	24972955	promoter_DNAJC27_HGNC:30290
chr2	25041076	25042075	promoter_EFR3B_HGNC:29155
chr2	25168581	25169580	promoter_POMC_HGNC:9201
chr2	25341926	25342925	promoter_DNMT3A_HGNC:2978
chr2	25673578	25674577	promoter_DTNB_HGNC:3058
chr2	25878488	25879487	promoter_ASXL2_HGNC:23805
chr2	25982498	25983497	promoter_KIF3C_HGNC:6321
chr2	26033084	26034083	promoter_RAB10_HGNC:9759
chr2	26172088	26173087	promoter_GAREM2_HGNC:27172
chr2	26243939	26244938	promoter_HADHB_HGNC:4803
chr2	26244633	26245632	promoter_HADHA_HGNC:4801
chr2	26345143	26346142	promoter_SELENOI_HGNC:29361
chr2	26346790	26347789	promoter_ADGRF3_HGNC:18989
chr2	26400920	26401919	promoter_DRC1_HGNC:24245
chr2	26558757	26559756	promoter_OTOF_HGNC:8515
chr2	26561587	26562586	promoter_CIMIP2C_HGNC:27938
chr2	26641367	26642366	promoter_CIB4_HGNC:33703
chr2	26691722	26692721	promoter_KCNK3_HGNC:6278
chr2	26763284	26764283	promoter_SLC35F6_HGNC:26055
chr2	26785056	26786055	promoter_CENPA_HGNC:1851
chr2	26847132	26848131	promoter_DPYSL5_HGNC:20637
chr2	26969637	26970636	promoter_MAPRE3_HGNC:6892
chr2	27031965	27032964	promoter_TMEM214_HGNC:25983
chr2	27050668	27051667	promoter_AGBL5_HGNC:26147
chr2	27071655	27072654	promoter_OST4_HGNC:32483
chr2	27077615	27078614	promoter_EMILIN1_HGNC:19880
chr2	27085772	27086771	promoter_KHK_HGNC:6315
chr2	27119129	27120128	promoter_CGREF1_HGNC:16962
chr2	27122815	27123814	promoter_ABHD1_HGNC:17553
chr2	27134637	27135636	promoter_PREB_HGNC:9356
chr2	27139411	27140410	promoter_PRR30_HGNC:28677
chr2	27148004	27149003	promoter_TCF23_HGNC:18602
chr2	27211041	27212040	promoter_ATRAID_HGNC:24090
chr2	27212269	27213268	promoter_SLC5A6_HGNC:11041
chr2	27216369	27217368	promoter_CAD_HGNC:1424
chr2	27274433	27275432	promoter_DNAJC5G_HGNC:24844
chr2	27263048	27264047	promoter_SLC30A3_HGNC:11014
chr2	27281429	27282428	promoter_TRIM54_HGNC:16008
chr2	27308446	27309445	promoter_UCN_HGNC:12516
chr2	27323098	27324097	promoter_MPV17_HGNC:7224
chr2	27356765	27357764	promoter_GTF3C2_HGNC:4665
chr2	27370339	27371338	promoter_EIF2B4_HGNC:3260
chr2	27369616	27370615	promoter_SNX17_HGNC:14979
chr2	27380735	27381734	promoter_ZNF513_HGNC:26498
chr2	27409592	27410591	promoter_PPM1G_HGNC:9278
chr2	27427631	27428630	promoter_NRBP1_HGNC:7993
chr2	27441381	27442380	promoter_KRTCAP3_HGNC:28943
chr2	27489744	27490743	promoter_IFT172_HGNC:30391
chr2	27495201	27496200	promoter_FNDC4_HGNC:20239
chr2	27495839	27496838	promoter_GCKR_HGNC:4196
chr2	27536386	27537385	promoter_SPATA31H1_HGNC:25275
chr2	27582042	27583041	promoter_ZNF512_HGNC:29380
chr2	27628050	27629049	promoter_GPN1_HGNC:17030
chr2	27629013	27630012	promoter_CCDC121_HGNC:25833
chr2	27662889	27663888	promoter_SLC4A1AP_HGNC:13813
chr2	27663615	27664614	promoter_SUPT7L_HGNC:30632
chr2	27770719	27771718	promoter_MRPL33_HGNC:14487
chr2	27889729	27890728	promoter_BABAM2_HGNC:1106
chr2	27890388	27891387	promoter_RBKS_HGNC:30325
chr2	28391858	28392857	promoter_FOSL2_HGNC:3798
chr2	28495060	28496059	promoter_PLB1_HGNC:30041
chr2	28750830	28751829	promoter_PPP1CB_HGNC:9282
chr2	28809834	28810833	promoter_SPDYA_HGNC:30613
chr2	28870310	28871309	promoter_TRMT61B_HGNC:26070
chr2	28893667	28894666	promoter_WDR43_HGNC:28945
chr2	28980298	28981297	promoter_TOGARAM2_HGNC:33715
chr2	29074524	29075523	promoter_PCARE_HGNC:34383
chr2	29114415	29115414	promoter_CLIP4_HGNC:26108
chr2	29921587	29922586	promoter_ALK_HGNC:427
chr2	30146007	30147006	promoter_YPEL5_HGNC:18329
chr2	30230534	30231533	promoter_LBH_HGNC:29532
chr2	30446246	30447245	promoter_LCLAT1_HGNC:26756
chr2	30807447	30808446	promoter_CAPN13_HGNC:16663
chr2	31138441	31139440	promoter_GALNT14_HGNC:22946
chr2	31217516	31218515	promoter_CAPN14_HGNC:16664
chr2	31233152	31234151	promoter_EHD3_HGNC:3244
chr2	31414743	31415742	promoter_XDH_HGNC:12805
chr2	31580939	31581938	promoter_SRD5A2_HGNC:11285
chr2	32011009	32012008	promoter_MEMO1_HGNC:14014
chr2	32039806	32040805	promoter_DPY30_HGNC:24590
chr2	32062556	32063555	promoter_SPAST_HGNC:11233
chr2	32164864	32165863	promoter_SLC30A6_HGNC:19305
chr2	32264887	32265886	promoter_NLRC4_HGNC:16412
chr2	32276904	32277903	promoter_YIPF4_HGNC:28145
chr2	32356023	32357022	promoter_BIRC6_HGNC:13516
chr2	32627050	32628049	promoter_TTC27_HGNC:25986
chr2	32945953	32946952	promoter_LTBP1_HGNC:6714
chr2	33475649	33476648	promoter_RASGRP3_HGNC:14545
chr2	33599300	33600299	promoter_FAM98A_HGNC:24520
chr2	36354778	36355777	promoter_CRIM1_HGNC:2359
chr2	36598169	36599168	promoter_FEZ2_HGNC:3660
chr2	36695707	36696706	promoter_VIT_HGNC:12697
chr2	36966537	36967536	promoter_STRN_HGNC:11424
chr2	37084373	37085372	promoter_HEATR5B_HGNC:29273
chr2	37083518	37084517	promoter_GPATCH11_HGNC:26768
chr2	37156981	37157980	promoter_EIF2AK2_HGNC:9437
chr2	37195496	37196495	promoter_CEBPZOS_HGNC:49288
chr2	37188671	37189670	promoter_SULT6B1_HGNC:33433
chr2	37231597	37232596	promoter_CEBPZ_HGNC:24218
chr2	37230658	37231657	promoter_NDUFAF7_HGNC:28816
chr2	37324834	37325833	promoter_PRKD3_HGNC:9408
chr2	37343630	37344629	promoter_QPCT_HGNC:9753
chr2	37671643	37672642	promoter_CDC42EP3_HGNC:16943
chr2	37924287	37925286	promoter_RMDN2_HGNC:26567
chr2	38076152	38077151	promoter_CYP1B1_HGNC:2597
chr2	38377274	38378273	promoter_ATL2_HGNC:24047
chr2	38602929	38603928	promoter_HNRNPLL_HGNC:25127
chr2	38665114	38666113	promoter_GALM_HGNC:24063
chr2	38751362	38752361	promoter_SRSF7_HGNC:10789
chr2	38777210	38778209	promoter_GEMIN6_HGNC:20044
chr2	38875935	38876934	promoter_DHX57_HGNC:20086
chr2	38874976	38875975	promoter_MORN2_HGNC:30166
chr2	38888875	38889874	promoter_ARHGEF33_HGNC:37252
chr2	39121052	39122051	promoter_SOS1_HGNC:11187
chr2	39243971	39244970	promoter_CDKL4_HGNC:19287
chr2	39437286	39438285	promoter_MAP4K3_HGNC:6865
chr2	39664917	39665916	promoter_TMEM178A_HGNC:28517
chr2	39779259	39780258	promoter_THUMPD2_HGNC:14890
chr2	40452091	40453090	promoter_SLC8A1_HGNC:11068
chr2	42047021	42048020	promoter_PKDCC_HGNC:25123
chr2	42168353	42169352	promoter_EML4_HGNC:1316
chr2	42361218	42362217	promoter_COX7A2L_HGNC:2289
chr2	42493983	42494982	promoter_KCNG3_HGNC:18306
chr2	42567632	42568631	promoter_MTA3_HGNC:23784
chr2	42764136	42765135	promoter_OXER1_HGNC:24884
chr2	42792584	42793583	promoter_HAAO_HGNC:4796
chr2	43226607	43227606	promoter_ZFP36L2_HGNC:1108
chr2	43596039	43597038	promoter_THADA_HGNC:19217
chr2	43636260	43637259	promoter_PLEKHH2_HGNC:30506
chr2	43676430	43677429	promoter_C1GALT1C1L_HGNC:51617
chr2	43773039	43774038	promoter_DYNC2LI1_HGNC:24595
chr2	43837971	43838970	promoter_ABCG8_HGNC:13887
chr2	43838840	43839839	promoter_ABCG5_HGNC:13886
chr2	43995990	43996989	promoter_LRPPRC_HGNC:15714
chr2	44167875	44168874	promoter_PPM1B_HGNC:9276
chr2	44274480	44275479	promoter_SLC3A1_HGNC:11025
chr2	44361495	44362494	promoter_PREPL_HGNC:30228
chr2	44360947	44361946	promoter_CAMKMT_HGNC:26276
chr2	44940702	44941701	promoter_SIX3_HGNC:10889
chr2	45009453	45010452	promoter_SIX2_HGNC:10888
chr2	45611268	45612267	promoter_SRBD1_HGNC:25521
chr2	45650675	45651674	promoter_PRKCE_HGNC:9401
chr2	46296407	46297406	promoter_EPAS1_HGNC:3374
chr2	46478565	46479564	promoter_TMEM247_HGNC:42967
chr2	46541490	46542489	promoter_RHOQ_HGNC:17736
chr2	46542578	46543577	promoter_ATP6V1E2_HGNC:18125
chr2	46616215	46617214	promoter_CRIPT_HGNC:14312
chr2	46617042	46618041	promoter_PIGF_HGNC:8962
chr2	46698295	46699294	promoter_SOCS5_HGNC:16852
chr2	46940224	46941223	promoter_TTC7A_HGNC:19750
chr2	46915807	46916806	promoter_MCFD2_HGNC:18451
chr2	47155309	47156308	promoter_STPG4_HGNC:26850
chr2	47176512	47177511	promoter_CALM2_HGNC:1445
chr2	47368311	47369310	promoter_EPCAM_HGNC:11529
chr2	47402156	47403155	promoter_MSH2_HGNC:7325
chr2	47570986	47571985	promoter_KCNK12_HGNC:6274
chr2	47782145	47783144	promoter_MSH6_HGNC:7329
chr2	47906499	47907498	promoter_FBXO11_HGNC:13590
chr2	48313682	48314681	promoter_FOXN2_HGNC:5281
chr2	48439766	48440765	promoter_PPP1R21_HGNC:30595
chr2	48529154	48530153	promoter_STON1_HGNC:17003
chr2	48616856	48617855	promoter_GTF2A1L_HGNC:30727
chr2	48755725	48756724	promoter_LHCGR_HGNC:6585
chr2	49154516	49155515	promoter_FSHR_HGNC:3969
chr2	51032133	51033132	promoter_NRXN1_HGNC:8008
chr2	53766804	53767803	promoter_CHAC2_HGNC:32363
chr2	53786044	53787043	promoter_ERLEC1_HGNC:25222
chr2	53859968	53860967	promoter_GPR75_HGNC:4526
